#   M	    K	    N	    v3.3	  no_tma	 dev_tma	host_tma
 3328	  512	 1536	0.019561	0.018935	0.018341	0.011262
 3328	  512	 1792	0.021231	0.021063	0.020891	0.012290
 3328	  512	 2048	0.022636	0.023829	0.021711	0.015030
 3328	  512	 2304	0.023178	0.021837	0.023048	0.016438
 3328	  512	 2560	0.024039	0.022268	0.025073	0.018214
 3328	  512	 2816	0.031619	0.027317	0.029165	0.020290
 3328	  512	 3072	0.032584	0.028470	0.031936	0.021895
 3328	  512	 3328	0.038845	0.032560	0.032962	0.028670
 3328	  512	 3584	0.035213	0.032991	0.032549	0.024095
 3328	  512	 3840	0.037571	0.035527	0.037702	0.027335
 3328	  512	 4096	0.044017	0.043460	0.041699	0.030765
 3584	  512	  256	0.007129	0.006787	0.007029	0.004965
 3584	  512	  512	0.008753	0.007413	0.008754	0.005867
 3584	  512	  768	0.012301	0.011356	0.011312	0.007215
 3584	  512	 1024	0.015816	0.011864	0.011488	0.010109
 3584	  512	 1280	0.019097	0.016699	0.018265	0.011457
 3584	  512	 1536	0.019685	0.016886	0.019915	0.011693
 3584	  512	 1792	0.022358	0.017607	0.021529	0.012760
 3584	  512	 2048	0.023275	0.021676	0.022211	0.017306
 3584	  512	 2304	0.024129	0.022145	0.023023	0.017331
 3584	  512	 2560	0.030587	0.028097	0.028491	0.019803
 3584	  512	 2816	0.032693	0.028200	0.038342	0.021357
 3584	  512	 3072	0.034165	0.032369	0.032728	0.023159
 3584	  512	 3328	0.035168	0.032640	0.035249	0.025392
 3584	  512	 3584	0.036618	0.034700	0.036969	0.026791
 3584	  512	 3840	0.043832	0.043748	0.041023	0.030862
 3584	  512	 4096	0.050324	0.040742	0.044920	0.042819
 3840	  512	  256	0.007063	0.006937	0.007172	0.005098
 3840	  512	  512	0.008629	0.007723	0.008903	0.006112
 3840	  512	  768	0.012339	0.011697	0.011345	0.007950
 3840	  512	 1024	0.013831	0.011715	0.011714	0.008889
 3840	  512	 1280	0.019273	0.016792	0.017937	0.011101
 3840	  512	 1536	0.020669	0.017452	0.020986	0.012300
 3840	  512	 1792	0.023001	0.021452	0.021956	0.016979
 3840	  512	 2048	0.023689	0.021837	0.023302	0.017895
 3840	  512	 2304	0.029784	0.027118	0.027724	0.018980
 3840	  512	 2560	0.031381	0.028082	0.031345	0.021046
 3840	  512	 2816	0.034139	0.028918	0.035509	0.022750
 3840	  512	 3072	0.034799	0.034045	0.034222	0.026250
 3840	  512	 3328	0.036607	0.033794	0.036743	0.027240
 3840	  512	 3584	0.049339	0.048984	0.041306	0.033240
 3840	  512	 3840	0.051152	0.041743	0.045468	0.034982
 3840	  512	 4096	0.053098	0.077619	0.044947	0.076414
 4096	  512	  256	0.006927	0.006941	0.007274	0.004726
 4096	  512	  512	0.009012	0.007612	0.008826	0.006195
 4096	  512	  768	0.012319	0.011534	0.011393	0.007835
 4096	  512	 1024	0.014367	0.011791	0.012874	0.009027
 4096	  512	 1280	0.019414	0.016849	0.019894	0.012202
 4096	  512	 1536	0.022397	0.018442	0.021389	0.012470
 4096	  512	 1792	0.023086	0.021711	0.021883	0.016042
 4096	  512	 2048	0.026629	0.022985	0.024745	0.017442
 4096	  512	 2304	0.030759	0.027662	0.031156	0.020576
 4096	  512	 2560	0.033228	0.029594	0.031894	0.022042
 4096	  512	 2816	0.034437	0.032975	0.034474	0.023345
 4096	  512	 3072	0.035940	0.033911	0.036650	0.026890
 4096	  512	 3328	0.050520	0.041658	0.039625	0.031010
 4096	  512	 3584	0.051236	0.041659	0.045600	0.035006
 4096	  512	 3840	0.051592	0.045569	0.047439	0.034499
 4096	  512	 4096	0.054396	0.048096	0.048740	0.035306
  256	  768	  256	0.005755	0.006358	0.007368	0.003640
  256	  768	  512	0.005735	0.005709	0.006753	0.003705
  256	  768	  768	0.006691	0.005780	0.006822	0.003785
  256	  768	 1024	0.006675	0.005758	0.006812	0.003812
  256	  768	 1280	0.006708	0.005780	0.006561	0.004773
  256	  768	 1536	0.006738	0.005838	0.007261	0.004822
  256	  768	 1792	0.006849	0.005891	0.006976	0.005005
  256	  768	 2048	0.006717	0.005878	0.007170	0.005009
  256	  768	 2304	0.007916	0.007556	0.007299	0.005395
  256	  768	 2560	0.008148	0.006982	0.007742	0.005399
  256	  768	 2816	0.008422	0.007569	0.008003	0.005159
  256	  768	 3072	0.008564	0.007598	0.007842	0.005427
  256	  768	 3328	0.008524	0.007587	0.008006	0.004681
  256	  768	 3584	0.008658	0.007629	0.009520	0.004781
  256	  768	 3840	0.008535	0.007584	0.008075	0.005347
  256	  768	 4096	0.008539	0.007023	0.008171	0.005345
  512	  768	  256	0.005714	0.005677	0.006722	0.004261
  512	  768	  512	0.006664	0.005724	0.006817	0.004019
  512	  768	  768	0.006758	0.005803	0.007137	0.004099
  512	  768	 1024	0.006786	0.005838	0.007159	0.004335
  512	  768	 1280	0.008309	0.007615	0.008981	0.004619
  512	  768	 1536	0.008581	0.007578	0.007817	0.004709
  512	  768	 1792	0.008715	0.007079	0.008097	0.005542
  512	  768	 2048	0.008504	0.007177	0.008095	0.004863
  512	  768	 2304	0.010071	0.008484	0.009901	0.007115
  512	  768	 2560	0.010441	0.008955	0.009777	0.006753
  512	  768	 2816	0.010125	0.008925	0.010018	0.006759
  512	  768	 3072	0.010177	0.009016	0.011297	0.006779
  512	  768	 3328	0.010513	0.009040	0.010177	0.006754
  512	  768	 3584	0.010592	0.008782	0.010661	0.006887
  512	  768	 3840	0.011313	0.009170	0.010378	0.006996
  512	  768	 4096	0.010765	0.009478	0.010205	0.007151
  768	  768	  256	0.006658	0.005687	0.006833	0.004092
  768	  768	  512	0.006759	0.005798	0.006894	0.005244
  768	  768	  768	0.008299	0.007535	0.007373	0.005154
  768	  768	 1024	0.008391	0.007546	0.007786	0.004699
  768	  768	 1280	0.008762	0.007078	0.008079	0.004888
  768	  768	 1536	0.010416	0.008804	0.010647	0.006621
  768	  768	 1792	0.010533	0.009972	0.009946	0.006686
  768	  768	 2048	0.010584	0.008693	0.010125	0.006766
  768	  768	 2304	0.011251	0.008751	0.010117	0.006800
  768	  768	 2560	0.011319	0.008819	0.010365	0.007023
  768	  768	 2816	0.016255	0.009241	0.010320	0.007050
  768	  768	 3072	0.017731	0.014592	0.014686	0.011054
  768	  768	 3328	0.017038	0.014602	0.014704	0.010053
  768	  768	 3584	0.014035	0.014423	0.013726	0.008992
  768	  768	 3840	0.016154	0.014410	0.013498	0.010750
  768	  768	 4096	0.016040	0.014524	0.013733	0.009441
 1024	  768	  256	0.006672	0.005701	0.006593	0.004397
 1024	  768	  512	0.006785	0.005832	0.007183	0.004282
 1024	  768	  768	0.008334	0.007591	0.007848	0.004712
 1024	  768	 1024	0.010342	0.007709	0.008088	0.004835
 1024	  768	 1280	0.010086	0.008574	0.009944	0.006722
 1024	  768	 1536	0.010191	0.009033	0.010238	0.006771
 1024	  768	 1792	0.011277	0.008742	0.010007	0.006899
 1024	  768	 2048	0.010846	0.010081	0.010286	0.007052
 1024	  768	 2304	0.017060	0.014335	0.013316	0.008877
 1024	  768	 2560	0.013993	0.014360	0.013582	0.008895
 1024	  768	 2816	0.016051	0.014590	0.015091	0.009181
 1024	  768	 3072	0.017507	0.014566	0.013755	0.010126
 1024	  768	 3328	0.016080	0.026293	0.013612	0.010611
 1024	  768	 3584	0.016047	0.014685	0.013984	0.011026
 1024	  768	 3840	0.017847	0.014728	0.014119	0.011201
 1024	  768	 4096	0.016329	0.014857	0.016393	0.011994
 1280	  768	  256	0.006726	0.005804	0.007010	0.004079
 1280	  768	  512	0.008306	0.007626	0.007483	0.005352
 1280	  768	  768	0.008753	0.007729	0.008217	0.005123
 1280	  768	 1024	0.010176	0.008952	0.012885	0.006651
 1280	  768	 1280	0.010662	0.009038	0.011450	0.006963
 1280	  768	 1536	0.011000	0.008816	0.010176	0.007093
 1280	  768	 1792	0.017171	0.014099	0.013288	0.008908
 1280	  768	 2048	0.016071	0.014673	0.016175	0.011390
 1280	  768	 2304	0.014099	0.014648	0.013491	0.009813
 1280	  768	 2560	0.017609	0.014627	0.013652	0.010504
 1280	  768	 2816	0.016067	0.014640	0.013751	0.010788
 1280	  768	 3072	0.016204	0.014805	0.014143	0.011158
 1280	  768	 3328	0.016439	0.015034	0.014284	0.011616
 1280	  768	 3584	0.026193	0.021492	0.022685	0.016122
 1280	  768	 3840	0.027949	0.021751	0.021710	0.014597
 1280	  768	 4096	0.029272	0.021702	0.023082	0.015680
 1536	  768	  256	0.006743	0.005922	0.006875	0.004392
 1536	  768	  512	0.008452	0.007556	0.007823	0.005058
 1536	  768	  768	0.010153	0.008811	0.010752	0.006803
 1536	  768	 1024	0.010192	0.008679	0.010315	0.007613
 1536	  768	 1280	0.011282	0.014280	0.010187	0.007178
 1536	  768	 1536	0.016035	0.013708	0.013381	0.008856
 1536	  768	 1792	0.016103	0.014472	0.013566	0.010246
 1536	  768	 2048	0.016262	0.014575	0.013465	0.009901
 1536	  768	 2304	0.020555	0.014702	0.013763	0.011070
 1536	  768	 2560	0.016265	0.014796	0.014041	0.013404
 1536	  768	 2816	0.017999	0.015142	0.014437	0.011571
 1536	  768	 3072	0.026731	0.027286	0.022973	0.014677
 1536	  768	 3328	0.029003	0.021693	0.025749	0.016795
 1536	  768	 3584	0.029523	0.022038	0.026194	0.015251
 1536	  768	 3840	0.030119	0.022986	0.027311	0.015908
 1536	  768	 4096	0.028143	0.023825	0.026539	0.017160
 1792	  768	  256	0.006894	0.005905	0.007049	0.004458
 1792	  768	  512	0.008580	0.007606	0.008149	0.005034
 1792	  768	  768	0.010158	0.013638	0.009445	0.006907
 1792	  768	 1024	0.011221	0.009077	0.009985	0.006863
 1792	  768	 1280	0.015872	0.013151	0.015143	0.009458
 1792	  768	 1536	0.016095	0.014380	0.013577	0.009115
 1792	  768	 1792	0.016137	0.014585	0.013819	0.009693
 1792	  768	 2048	0.016119	0.014775	0.013920	0.010989
 1792	  768	 2304	0.016243	0.014941	0.014233	0.011429
 1792	  768	 2560	0.026027	0.021650	0.020967	0.015253
 1792	  768	 2816	0.028946	0.021905	0.023208	0.014785
 1792	  768	 3072	0.026634	0.021953	0.025136	0.015292
 1792	  768	 3328	0.027563	0.023266	0.026528	0.017449
 1792	  768	 3584	0.028948	0.023607	0.026897	0.016852
 1792	  768	 3840	0.030543	0.028760	0.026712	0.024779
 1792	  768	 4096	0.037450	0.029044	0.027800	0.020708
 2048	  768	  256	0.006814	0.005953	0.007180	0.004493
 2048	  768	  512	0.008296	0.007104	0.008121	0.004989
 2048	  768	  768	0.010295	0.008769	0.009941	0.007080
 2048	  768	 1024	0.010757	0.009249	0.010162	0.007107
 2048	  768	 1280	0.016079	0.014515	0.013392	0.009201
 2048	  768	 1536	0.016099	0.014675	0.014970	0.009618
 2048	  768	 1792	0.020956	0.014659	0.013991	0.011227
 2048	  768	 2048	0.016567	0.015213	0.014362	0.011492
 2048	  768	 2304	0.027583	0.021906	0.021538	0.014883
 2048	  768	 2560	0.029346	0.021854	0.024645	0.014929
 2048	  768	 2816	0.029628	0.022613	0.025794	0.015605
 2048	  768	 3072	0.031326	0.028225	0.026453	0.016207
 2048	  768	 3328	0.034832	0.028642	0.027393	0.020252
 2048	  768	 3584	0.031236	0.028373	0.038734	0.020954
 2048	  768	 3840	0.034296	0.028827	0.028177	0.023170
 2048	  768	 4096	0.032142	0.030404	0.028533	0.023081
 2304	  768	  256	0.008346	0.007892	0.007344	0.005342
 2304	  768	  512	0.010229	0.013164	0.009553	0.007161
 2304	  768	  768	0.010841	0.009813	0.010175	0.007247
 2304	  768	 1024	0.015913	0.014197	0.013209	0.009045
 2304	  768	 1280	0.016032	0.014503	0.013415	0.009289
 2304	  768	 1536	0.020516	0.017977	0.013897	0.010805
 2304	  768	 1792	0.016504	0.015036	0.016252	0.011515
 2304	  768	 2048	0.025888	0.021989	0.022648	0.015010
 2304	  768	 2304	0.029509	0.027282	0.025064	0.017223
 2304	  768	 2560	0.029682	0.022285	0.026448	0.017188
 2304	  768	 2816	0.030531	0.037188	0.027043	0.017194
 2304	  768	 3072	0.035007	0.028106	0.028043	0.020544
 2304	  768	 3328	0.031670	0.028657	0.028017	0.021556
 2304	  768	 3584	0.032682	0.029444	0.028461	0.023196
 2304	  768	 3840	0.041017	0.040760	0.035687	0.031848
 2304	  768	 4096	0.043753	0.037287	0.039078	0.030720
 2560	  768	  256	0.008647	0.007880	0.007475	0.005696
 2560	  768	  512	0.010562	0.008951	0.009964	0.007433
 2560	  768	  768	0.011027	0.009151	0.010123	0.006994
 2560	  768	 1024	0.014061	0.014400	0.013320	0.009260
 2560	  768	 1280	0.016234	0.014380	0.014828	0.010528
 2560	  768	 1536	0.016208	0.015080	0.014170	0.011162
 2560	  768	 1792	0.026290	0.027138	0.021065	0.014556
 2560	  768	 2048	0.029496	0.022017	0.023899	0.015683
 2560	  768	 2304	0.027403	0.028052	0.026072	0.017136
 2560	  768	 2560	0.033515	0.028226	0.027283	0.027398
 2560	  768	 2816	0.030652	0.028005	0.028487	0.020594
 2560	  768	 3072	0.032015	0.053252	0.027946	0.022502
 2560	  768	 3328	0.033134	0.029673	0.028436	0.025016
 2560	  768	 3584	0.049149	0.037713	0.037616	0.027102
 2560	  768	 3840	0.049238	0.039915	0.040314	0.030062
 2560	  768	 4096	0.049334	0.039117	0.042709	0.031235
 2816	  768	  256	0.008303	0.007941	0.007979	0.005065
 2816	  768	  512	0.010600	0.008686	0.009819	0.007276
 2816	  768	  768	0.010792	0.014939	0.010388	0.007207
 2816	  768	 1024	0.016075	0.014692	0.014842	0.011514
 2816	  768	 1280	0.016257	0.014936	0.014101	0.010892
 2816	  768	 1536	0.016432	0.015247	0.014462	0.011630
 2816	  768	 1792	0.029772	0.021795	0.024148	0.016066
 2816	  768	 2048	0.029880	0.023103	0.025806	0.017077
 2816	  768	 2304	0.030606	0.023379	0.027209	0.017142
 2816	  768	 2560	0.031339	0.028296	0.030323	0.025316
 2816	  768	 2816	0.031680	0.029278	0.028366	0.022697
 2816	  768	 3072	0.033197	0.030380	0.033178	0.023687
 2816	  768	 3328	0.042881	0.038199	0.039391	0.032529
 2816	  768	 3584	0.049611	0.041752	0.040361	0.063520
 2816	  768	 3840	0.054913	0.041025	0.043976	0.034308
 2816	  768	 4096	0.049459	0.044667	0.042206	0.038435
 3072	  768	  256	0.008749	0.007986	0.007893	0.005492
 3072	  768	  512	0.010436	0.009621	0.010121	0.007015
 3072	  768	  768	0.016031	0.013249	0.013364	0.008918
 3072	  768	 1024	0.016130	0.014556	0.014524	0.009671
 3072	  768	 1280	0.017920	0.014888	0.014299	0.011267
 3072	  768	 1536	0.025855	0.027509	0.021535	0.014780
 3072	  768	 1792	0.026740	0.022115	0.025514	0.015480
 3072	  768	 2048	0.030628	0.022547	0.026768	0.016612
 3072	  768	 2304	0.030859	0.029354	0.028246	0.020561
 3072	  768	 2560	0.031977	0.029351	0.028399	0.023265
 3072	  768	 2816	0.034479	0.029359	0.029382	0.027759
 3072	  768	 3072	0.044160	0.037928	0.042515	0.028077
 3072	  768	 3328	0.045387	0.050074	0.040769	0.030660
 3072	  768	 3584	0.050502	0.044337	0.040599	0.086924
 3072	  768	 3840	0.051222	0.044825	0.045762	0.035401
 3072	  768	 4096	0.052188	0.046848	0.048790	0.036785
 3328	  768	  256	0.008623	0.008195	0.008244	0.005285
 3328	  768	  512	0.011304	0.009141	0.010372	0.007209
 3328	  768	  768	0.016105	0.014712	0.013238	0.009193
 3328	  768	 1024	0.016161	0.014658	0.014294	0.010596
 3328	  768	 1280	0.016405	0.014925	0.014124	0.011747
 3328	  768	 1536	0.029532	0.021776	0.024682	0.016350
 3328	  768	 1792	0.031038	0.028521	0.026495	0.016185
 3328	  768	 2048	0.036035	0.028797	0.027242	0.020400
 3328	  768	 2304	0.033892	0.028573	0.027986	0.021760
 3328	  768	 2560	0.040751	0.029442	0.032299	0.024210
 3328	  768	 2816	0.042969	0.039381	0.038671	0.027823
 3328	  768	 3072	0.050284	0.049488	0.042149	0.033068
 3328	  768	 3328	0.050232	0.042903	0.042226	0.031916
 3328	  768	 3584	0.056784	0.047128	0.045721	0.035113
 3328	  768	 3840	0.054120	0.046362	0.049168	0.036326
 3328	  768	 4096	0.062255	0.054723	0.053877	0.044225
 3584	  768	  256	0.009192	0.008309	0.008062	0.005007
 3584	  768	  512	0.010976	0.009129	0.010490	0.007412
 3584	  768	  768	0.014097	0.014397	0.016303	0.010175
 3584	  768	 1024	0.016134	0.017817	0.014356	0.010957
 3584	  768	 1280	0.028066	0.027170	0.021152	0.014671
 3584	  768	 1536	0.029744	0.027308	0.025504	0.016945
 3584	  768	 1792	0.030570	0.022691	0.028267	0.017358
 3584	  768	 2048	0.031342	0.028652	0.028605	0.020922
 3584	  768	 2304	0.034490	0.028937	0.031372	0.023257
 3584	  768	 2560	0.048971	0.041628	0.038997	0.027403
 3584	  768	 2816	0.050169	0.039689	0.041776	0.029617
 3584	  768	 3072	0.046606	0.042991	0.043878	0.031281
 3584	  768	 3328	0.049694	0.057892	0.044406	0.034548
 3584	  768	 3584	0.052007	0.047818	0.049988	0.037891
 3584	  768	 3840	0.061891	0.056349	0.055431	0.050521
 3584	  768	 4096	0.069691	0.056065	0.059718	0.047768
 3840	  768	  256	0.008644	0.008245	0.008379	0.006344
 3840	  768	  512	0.011346	0.009174	0.010304	0.007489
 3840	  768	  768	0.016099	0.014448	0.013676	0.009573
 3840	  768	 1024	0.018497	0.014772	0.014105	0.011341
 3840	  768	 1280	0.029435	0.027656	0.022680	0.014811
 3840	  768	 1536	0.029918	0.022953	0.026400	0.016007
 3840	  768	 1792	0.035884	0.028368	0.028148	0.020731
 3840	  768	 2048	0.034367	0.029132	0.027584	0.024241
 3840	  768	 2304	0.041231	0.039576	0.037602	0.032176
 3840	  768	 2560	0.044870	0.037876	0.040921	0.033551
 3840	  768	 2816	0.053504	0.040838	0.044705	0.031788
 3840	  768	 3072	0.054254	0.045937	0.042622	0.040177
 3840	  768	 3328	0.054441	0.045174	0.049758	0.036976
 3840	  768	 3584	0.061605	0.057139	0.056887	0.043617
 3840	  768	 3840	0.066592	0.055737	0.059998	0.047955
 3840	  768	 4096	0.066638	0.056913	0.061220	0.049447
 4096	  768	  256	0.008659	0.007923	0.008429	0.006393
 4096	  768	  512	0.010924	0.008946	0.010301	0.007733
 4096	  768	  768	0.016129	0.014593	0.013383	0.010027
 4096	  768	 1024	0.016383	0.015102	0.015711	0.011585
 4096	  768	 1280	0.029462	0.021589	0.024904	0.016763
 4096	  768	 1536	0.031638	0.023810	0.027047	0.016567
 4096	  768	 1792	0.031504	0.029050	0.027369	0.023321
 4096	  768	 2048	0.034273	0.030523	0.031772	0.023527
 4096	  768	 2304	0.043270	0.037453	0.039727	0.027820
 4096	  768	 2560	0.045957	0.050837	0.043498	0.030149
 4096	  768	 2816	0.051253	0.056498	0.040668	0.038952
 4096	  768	 3072	0.052722	0.044217	0.043923	0.036383
 4096	  768	 3328	0.060839	0.059936	0.054751	0.045959
 4096	  768	 3584	0.071327	0.056875	0.059709	0.044723
 4096	  768	 3840	0.067250	0.105488	0.060853	0.058417
 4096	  768	 4096	0.069815	0.062282	0.082608	0.049453
  256	 1024	  256	0.007797	0.006986	0.007407	0.004254
  256	 1024	  512	0.006544	0.006848	0.007531	0.004176
  256	 1024	  768	0.007517	0.006674	0.007428	0.004321
  256	 1024	 1024	0.007748	0.006631	0.007655	0.004325
  256	 1024	 1280	0.007857	0.006670	0.007598	0.005541
  256	 1024	 1536	0.007742	0.006681	0.007620	0.005550
  256	 1024	 1792	0.007904	0.006740	0.007630	0.005647
  256	 1024	 2048	0.007824	0.006236	0.007814	0.005813
  256	 1024	 2304	0.009562	0.008755	0.009794	0.005998
  256	 1024	 2560	0.009829	0.008081	0.008666	0.005962
  256	 1024	 2816	0.009752	0.008058	0.008610	0.005992
  256	 1024	 3072	0.009722	0.008840	0.009898	0.006098
  256	 1024	 3328	0.009661	0.008160	0.008869	0.006473
  256	 1024	 3584	0.009794	0.008205	0.008808	0.006250
  256	 1024	 3840	0.009764	0.008201	0.009205	0.006367
  256	 1024	 4096	0.009749	0.008856	0.009224	0.006285
  512	 1024	  256	0.007740	0.006515	0.007280	0.004200
  512	 1024	  512	0.007788	0.006552	0.007626	0.005724
  512	 1024	  768	0.007827	0.006620	0.007579	0.005987
  512	 1024	 1024	0.007848	0.006351	0.007899	0.006643
  512	 1024	 1280	0.009840	0.008836	0.008254	0.006385
  512	 1024	 1536	0.009705	0.008214	0.008929	0.006404
  512	 1024	 1792	0.010063	0.008199	0.008904	0.006245
  512	 1024	 2048	0.010100	0.008841	0.009004	0.005585
  512	 1024	 2304	0.011970	0.010493	0.011885	0.008510
  512	 1024	 2560	0.012464	0.010589	0.012477	0.007930
  512	 1024	 2816	0.012014	0.010923	0.012693	0.008071
  512	 1024	 3072	0.012063	0.010234	0.013028	0.008007
  512	 1024	 3328	0.013519	0.010260	0.014008	0.007977
  512	 1024	 3584	0.013575	0.011679	0.011909	0.008263
  512	 1024	 3840	0.012740	0.010825	0.013740	0.008340
  512	 1024	 4096	0.013585	0.010885	0.013943	0.008505
  768	 1024	  256	0.007771	0.006522	0.007429	0.004406
  768	 1024	  512	0.007819	0.006613	0.007842	0.005922
  768	 1024	  768	0.009829	0.008025	0.008186	0.006402
  768	 1024	 1024	0.009682	0.008106	0.008791	0.005553
  768	 1024	 1280	0.010163	0.008233	0.008974	0.005668
  768	 1024	 1536	0.011929	0.010475	0.012267	0.007868
  768	 1024	 1792	0.012037	0.010632	0.012843	0.007926
  768	 1024	 2048	0.013422	0.010280	0.013294	0.007975
  768	 1024	 2304	0.013503	0.010277	0.011457	0.008169
  768	 1024	 2560	0.012765	0.010830	0.011721	0.008170
  768	 1024	 2816	0.013583	0.010933	0.011974	0.008390
  768	 1024	 3072	0.020657	0.016734	0.015459	0.010832
  768	 1024	 3328	0.020882	0.018054	0.017432	0.012679
  768	 1024	 3584	0.019950	0.017096	0.016110	0.011035
  768	 1024	 3840	0.017260	0.017350	0.015727	0.011208
  768	 1024	 4096	0.021296	0.019041	0.016452	0.011603
 1024	 1024	  256	0.007795	0.006621	0.007526	0.005002
 1024	 1024	  512	0.007919	0.006738	0.008017	0.004863
 1024	 1024	  768	0.009564	0.008906	0.008715	0.006414
 1024	 1024	 1024	0.010147	0.008171	0.008861	0.005551
 1024	 1024	 1280	0.011955	0.010589	0.010941	0.008501
 1024	 1024	 1536	0.012894	0.010266	0.011734	0.008394
 1024	 1024	 1792	0.013524	0.010315	0.011550	0.008536
 1024	 1024	 2048	0.012877	0.010469	0.014535	0.008410
 1024	 1024	 2304	0.016962	0.017992	0.015810	0.010945
 1024	 1024	 2560	0.017008	0.017285	0.015584	0.011077
 1024	 1024	 2816	0.020991	0.017318	0.015694	0.011156
 1024	 1024	 3072	0.019899	0.017735	0.015875	0.011536
 1024	 1024	 3328	0.019931	0.018809	0.016167	0.013339
 1024	 1024	 3584	0.020190	0.018788	0.016809	0.013408
 1024	 1024	 3840	0.020430	0.017921	0.016692	0.014257
 1024	 1024	 4096	0.020775	0.017859	0.029766	0.013925
 1280	 1024	  256	0.008066	0.006857	0.007813	0.006457
 1280	 1024	  512	0.010018	0.009152	0.008571	0.006339
